match_id,rank_player_1,rank_player_2,rank_player_3,rank_player_4,rank_player_5,rank_player_6,rank_player_7,rank_player_8,rank_player_9,rank_player_10,winrate_player_1,winrate_player_2,winrate_player_3,winrate_player_4,winrate_player_5,winrate_player_6,winrate_player_7,winrate_player_8,winrate_player_9,winrate_player_10,mean_kda_player_1,mean_kda_player_2,mean_kda_player_3,mean_kda_player_4,mean_kda_player_5,mean_kda_player_6,mean_kda_player_7,mean_kda_player_8,mean_kda_player_9,mean_kda_player_10,mean_gpm_player_1,mean_gpm_player_2,mean_gpm_player_3,mean_gpm_player_4,mean_gpm_player_5,mean_gpm_player_6,mean_gpm_player_7,mean_gpm_player_8,mean_gpm_player_9,mean_gpm_player_10,mean_cs_player_1,mean_cs_player_2,mean_cs_player_3,mean_cs_player_4,mean_cs_player_5,mean_cs_player_6,mean_cs_player_7,mean_cs_player_8,mean_cs_player_9,mean_cs_player_10,autofill_player_1,autofill_player_2,autofill_player_3,autofill_player_4,autofill_player_5,autofill_player_6,autofill_player_7,autofill_player_8,autofill_player_9,autofill_player_10,win
6265973189,15,17,16,16,16,16,16,16,16,17,0.4375,0.5648148148148148,0.49624060150375937,0.5471698113207547,0.5925925925925926,0.4915254237288136,0.45569620253164556,0.5376344086021505,0.5533980582524272,0.5806451612903226,1.1363636363636365,3.5714285714285716,2.107142857142857,2.8125,2.5714285714285716,1.4166666666666667,2.3703703703703702,2.3684210526315788,0.9375,4.190476190476191,470.52154817458137,434.4124111182935,410.48147146334867,426.6777897732849,363.86526029261654,423.090320975367,414.2698706099815,438.245575221239,364.0130505709625,308.45779036827196,226.0,30.4,151.8,181.2,34.6,136.0,37.4,179.0,166.4,23.8,False,False,False,False,False,False,False,False,False,False,-1
6262461462,24,22,23,23,24,24,25,24,24,24,0.5094339622641509,0.47904191616766467,0.5641025641025641,0.5,0.5158730158730159,0.4879518072289157,0.6226415094339622,0.5502958579881657,0.5736040609137056,0.5050505050505051,3.25,2.1379310344827585,1.3333333333333333,3.8333333333333335,2.1153846153846154,2.3333333333333335,4.529411764705882,2.4285714285714284,2.40625,10.11111111111111,439.8896510587534,420.153488372093,400.6466939421935,532.986360373295,260.84285151634504,424.40911617565314,490.1629708789741,425.6858846918489,457.01911444471324,314.70411866813953,185.25,36.2,161.2,234.0,24.8,202.2,74.4,172.2,191.0,22.8,False,False,False,False,False,False,False,False,False,False,1
6267093383,24,24,24,24,22,23,23,23,24,24,0.5412844036697247,0.4788732394366197,0.5034013605442177,0.5609756097560976,0.45,0.56,0.5,0.4772727272727273,0.5,0.49714285714285716,2.782608695652174,2.225806451612903,1.0408163265306123,1.6428571428571428,1.21875,3.611111111111111,2.8076923076923075,1.5142857142857142,3.238095238095238,3.1538461538461537,411.15989445910293,420.2613039579864,399.9448275862069,462.70498732037197,240.67248794474128,339.684350132626,359.78119301901535,440.7076923076923,440.20233277791004,306.28122585629666,210.2,31.0,161.8,135.6,28.0,117.2,15.4,123.0,197.6,17.8,False,False,False,False,False,False,False,True,False,False,1
6268339202,26,26,26,24,26,24,26,26,26,25,0.5523255813953488,0.5327380952380952,0.558641975308642,0.5544554455445545,0.6050955414012739,0.640625,0.5267605633802817,0.5648535564853556,0.5656108597285068,0.5555555555555556,2.6153846153846154,1.8888888888888888,4.230769230769231,4.0,3.4615384615384617,3.625,2.5,1.5,3.1923076923076925,2.4193548387096775,441.35517498138495,403.576205561422,318.6780761286515,556.7938342967245,312.5310307609282,407.2489568845619,445.6107717934481,377.9939969984992,421.9958006409548,275.56228793019875,168.4,34.6,89.6,215.0,15.0,115.2,20.0,173.2,190.4,37.2,False,False,False,False,False,False,False,True,False,False,-1
6252694200,24,24,26,24,24,25,25,25,26,25,0.4868421052631579,0.5565217391304348,0.558641975308642,0.5128205128205128,0.5202702702702703,0.5304878048780488,0.49823321554770317,0.49859943977591037,0.5190217391304348,0.5151515151515151,2.8125,4.611111111111111,7.785714285714286,2.7333333333333334,3.3333333333333335,1.96,2.272727272727273,2.8461538461538463,3.3684210526315788,1.8666666666666667,404.94570725351093,511.85299806576404,380.069302894415,498.8363880948378,310.95618556701027,469.02681992337165,325.7368910952529,452.6904043452021,391.4488087572441,321.09754163362413,132.4,41.8,178.4,184.75,18.6,213.2,17.5,220.4,84.6,54.4,False,False,True,False,False,False,False,False,False,False,-1
6266562789,10,8,10,10,8,8,12,12,9,11,0.44155844155844154,0.5873015873015873,0.6222222222222222,0.4864864864864865,0.41025641025641024,0.5319148936170213,0.34615384615384615,0.6143790849673203,0.4107142857142857,0.5,5.647058823529412,4.842105263157895,1.803921568627451,3.0714285714285716,1.7272727272727273,1.1428571428571428,1.7575757575757576,1.3333333333333333,2.4074074074074074,2.5294117647058822,348.9526153846154,371.0999699187807,396.8194124135165,300.8988057825267,259.65280950205573,427.37374848718235,385.5803718780944,409.41458404655936,411.4332318399304,336.50127226463104,102.0,40.6,119.6,34.8,29.8,209.4,39.2,80.0,190.6,40.666666666666664,False,False,False,True,False,False,False,True,False,False,-1
6249421724,16,12,13,11,13,11,11,12,13,11,0.5420560747663551,0.6119402985074627,0.5595238095238095,0.4375,0.46551724137931033,0.4,0.5217391304347826,0.38028169014084506,0.6,0.48484848484848486,2.423076923076923,2.6451612903225805,3.4782608695652173,1.0,2.5,2.142857142857143,3.625,2.142857142857143,3.3333333333333335,4.083333333333333,384.2164220902879,527.7481949458485,385.5891891891892,379.745195422155,308.0278949075576,392.24038886433937,398.98395721925135,394.68817204301075,424.0259581241582,279.5836904616138,161.6,142.6,155.2,179.8,37.25,237.25,14.0,181.6,198.5,14.0,True,False,True,True,False,False,False,False,False,False,1
6262788512,14,14,11,15,13,14,16,15,15,15,0.5625,0.5862068965517241,0.6,0.5039370078740157,0.4689655172413793,0.5294117647058824,0.5103244837758112,0.4835164835164835,0.5423728813559322,0.44036697247706424,2.7333333333333334,7.6,2.4642857142857144,2.3333333333333335,1.7073170731707317,1.7941176470588236,1.84,2.185185185185185,4.05,2.966666666666667,411.3743128435782,430.3430962343096,490.5267295597484,421.1457627118644,358.0357845064884,356.0605085291278,551.7260787992495,390.2092254985929,482.4144276775856,368.2892534315367,154.0,33.0,183.0,177.8,166.0,164.4,115.0,157.2,183.0,41.6,False,False,False,False,True,False,False,True,False,False,1
6267035260,26,25,26,26,26,25,26,26,26,26,0.5247148288973384,0.582089552238806,0.5248756218905473,0.6021505376344086,0.5396825396825397,0.6391752577319587,0.6099290780141844,0.5518672199170125,0.5190217391304348,0.5269320843091335,0.9583333333333334,1.88,2.8125,2.4166666666666665,2.4,2.107142857142857,1.6571428571428573,3.789473684210526,3.0,3.264705882352941,348.71114794861165,415.7660748918395,436.6390114739629,468.5122897800776,416.31687774618763,419.2747726184777,419.7296939181132,499.55425369332653,478.2090568607423,315.6758620689655,167.4,42.6,143.5,179.8,173.4,168.0,47.6,194.4,196.8,21.0,False,False,False,False,True,False,False,False,False,False,1
6262824174,23,22,23,23,24,24,24,23,24,23,0.5,0.4935064935064935,0.504950495049505,0.463768115942029,0.5151515151515151,0.5625,0.5080645161290323,0.5348837209302325,0.5241935483870968,0.5333333333333333,0.782608695652174,2.32,2.310344827586207,1.7073170731707317,4.28,3.24,3.3448275862068964,1.0,2.8260869565217392,2.2222222222222223,384.2762148337596,431.83028874484387,408.1292352371733,477.93238480616105,309.6217167274098,369.0088858509911,461.0717896865521,389.97758852532496,463.73028505281434,266.92711209276644,143.2,198.6,174.0,163.6,17.2,129.0,88.0,198.5,158.0,31.5,False,False,True,False,False,False,False,False,False,False,1
6252442926,23,24,24,24,24,24,24,23,24,24,0.44545454545454544,0.5779467680608364,0.6071428571428571,0.5306859205776173,0.4939271255060729,0.5555555555555556,0.5565217391304348,0.5,0.5059880239520959,0.5492957746478874,1.4666666666666666,2.96,4.214285714285714,3.073170731707317,1.53125,4.8,5.666666666666667,4.714285714285714,3.5652173913043477,4.090909090909091,407.5535039865715,401.2800549576368,377.08009957534045,545.7791327913279,354.0980036297641,494.054302807179,492.9809379019997,293.08792846497767,452.90433192364844,427.9439391680334,158.6,32.2,156.2,217.2,163.6,219.8,39.2,27.75,214.6,44.8,False,False,False,False,True,False,False,True,False,False,1
6266310316,24,23,24,24,24,24,24,24,25,24,0.5048543689320388,0.55,0.575,0.5363636363636364,0.49714285714285716,0.5040983606557377,0.5149700598802395,0.509090909090909,0.5308056872037915,0.5045871559633027,3.1333333333333333,1.6923076923076923,2.409090909090909,2.6296296296296298,1.8461538461538463,4.647058823529412,1.08,2.227272727272727,3.4285714285714284,1.9473684210526316,347.81854238968765,410.0417382764547,429.17581567960417,513.5194651985843,310.6905689789556,497.9930795847751,325.1466890192791,440.9673418768086,460.55093801947277,273.13850687622795,170.8,44.8,160.4,167.4,35.4,215.4,17.25,184.6,186.6,37.4,False,False,False,False,False,False,False,False,False,False,1
6268377089,25,24,25,25,25,25,25,25,25,24,0.504,0.5528455284552846,0.5454545454545454,0.5714285714285714,0.5069124423963134,0.5578231292517006,0.5242718446601942,0.5381944444444444,0.5136476426799007,0.5330490405117271,1.6666666666666667,3.2777777777777777,2.081081081081081,1.6428571428571428,2.121212121212121,1.35,1.8888888888888888,1.9142857142857144,2.3333333333333335,2.2857142857142856,397.09498878085265,427.2264381884945,448.8886523312753,450.2327624066755,438.35888414174417,392.012501395245,427.55725190839695,409.21795952782463,410.05935221298967,403.48001005783254,163.4,34.6,187.4,152.2,185.8,199.8,32.2,197.8,123.0,177.8,False,False,False,False,True,False,False,False,False,True,1
6266402780,9,9,9,9,10,10,11,10,11,11,0.44144144144144143,0.6153846153846154,0.41333333333333333,0.4256410256410256,0.4603174603174603,0.44155844155844154,0.75,0.525,0.6476683937823834,0.47435897435897434,2.0606060606060606,1.55,2.0444444444444443,2.3142857142857145,1.7647058823529411,4.722222222222222,3.6153846153846154,2.1842105263157894,1.3548387096774193,3.7222222222222223,437.58560650029017,421.36545212444014,414.6495392348506,417.56756756756755,410.01675041876047,334.2834707499019,520.0589777195282,424.26013583041777,401.4644951140065,302.7421236872812,31.0,135.2,160.6,175.8,157.8,95.8,36.8,155.6,117.6,84.2,True,True,False,False,True,False,False,True,False,False,-1
6265907654,16,17,17,18,16,16,16,17,16,11,0.5568181818181818,0.5561224489795918,0.5084745762711864,0.5974842767295597,0.5851851851851851,0.4791666666666667,0.4444444444444444,0.5350877192982456,0.5471698113207547,0.5,2.888888888888889,1.25,3.130434782608696,5.888888888888889,2.7419354838709675,5.153846153846154,0.6666666666666666,2.5925925925925926,2.5526315789473686,nan,334.25852498017446,383.00658376005856,392.00975359342914,443.30713817943683,289.2989165073295,472.73266592510197,307.88775706323275,404.12694852528875,444.5727034629935,nan,159.2,144.4,152.2,182.0,41.4,206.8,104.75,180.6,185.8,nan,True,True,False,False,False,True,True,False,False,nan,1
6264289127,12,13,13,14,13,13,15,13,12,8,0.6037735849056604,0.4898989898989899,0.46551724137931033,0.5531914893617021,0.5152671755725191,0.5567010309278351,0.5194805194805194,0.6164383561643836,0.55,0.55,3.7333333333333334,2.4444444444444446,2.6666666666666665,2.3333333333333335,2.4473684210526314,0.8461538461538461,2.806451612903226,1.6744186046511629,nan,nan,485.5719055273896,400.6269149186896,407.4196658097686,386.7709437963945,375.76367064739156,387.90279214064117,474.75684460557574,416.70669975186104,nan,nan,210.4,32.0,149.75,84.75,40.8,167.2,24.8,209.4,nan,nan,False,False,False,True,False,False,False,False,nan,nan,-1
6266860964,26,26,26,26,25,26,25,24,26,26,0.5422343324250681,0.5608695652173913,0.5502392344497608,0.562753036437247,0.5111111111111111,0.5247148288973384,0.5759162303664922,0.5789473684210527,0.5350877192982456,0.5978260869565217,1.9411764705882353,4.7368421052631575,1.5357142857142858,2.1,4.3478260869565215,3.05,3.375,1.6071428571428572,3.35,3.5833333333333335,473.3032312685198,494.67765914312747,389.90986479719584,446.3773731111972,395.0406616126809,446.7753097443911,389.96542783059635,377.01359903056414,494.50193593804994,356.9565794715177,197.0,95.8,180.0,173.4,24.0,223.2,19.6,145.0,237.6,60.0,False,False,False,False,False,False,False,False,False,False,1
6257608608,24,23,22,24,22,22,23,23,24,22,0.48484848484848486,0.5242718446601942,0.46511627906976744,0.5569620253164557,0.48412698412698413,0.4,0.5413533834586466,0.5977011494252874,0.5736040609137056,0.47058823529411764,0.72,5.235294117647059,3.5,3.5,1.7241379310344827,2.5454545454545454,3.0476190476190474,4.176470588235294,2.4,2.6153846153846154,366.4269992663243,361.6635443986512,422.72241261137765,333.34314735757397,305.8810361368724,479.10692135946414,465.7676825761932,473.1684876365727,482.4069003285871,297.93800539083554,154.2,27.0,166.2,20.0,24.5,213.2,13.6,159.4,178.0,34.6,False,True,False,True,False,False,False,False,False,False,-1
6267281195,13,12,11,12,10,12,11,12,11,11,0.5,0.5,0.5,0.48863636363636365,0.35135135135135137,0.5,0.5,0.5169491525423728,0.5,0.5,1.6764705882352942,1.5,2.0833333333333335,3.4285714285714284,2.24,3.090909090909091,13.5,4.538461538461538,2.0,1.3636363636363635,415.8152424942263,410.9869249394673,429.42935611840096,383.5914410686843,242.54023273087398,361.8285948046635,644.012393493416,451.71899816737937,460.95744680851067,304.37058579144167,183.4,108.2,108.0,36.6,20.2,158.8,34.0,196.2,159.66666666666666,58.0,False,False,False,True,True,False,True,False,False,False,1
6251751002,24,25,26,25,25,25,25,25,25,25,0.5583333333333333,0.5187319884726225,0.5326797385620915,0.5175438596491229,0.52,0.5258358662613982,0.49823321554770317,0.5361702127659574,0.5154109589041096,0.5170731707317073,1.9375,2.6956521739130435,3.4,2.1666666666666665,4.157894736842105,2.0,2.411764705882353,1.6756756756756757,3.909090909090909,2.263157894736842,430.0496806245564,380.20512820512823,451.2051792828685,460.3156950672645,307.8101694915254,412.58181818181816,317.83651492902595,382.3178247734139,312.73531777956555,318.5892207649069,182.8,55.6,28.5,110.0,21.5,175.8,12.0,146.8,30.6,87.0,False,False,True,False,False,False,False,False,False,True,1
6265681076,24,11,21,23,23,24,24,21,24,24,0.5269461077844312,0.5,0.4849246231155779,0.5801526717557252,0.5714285714285714,0.5153846153846153,0.5252525252525253,0.38461538461538464,0.5365853658536586,0.5094339622641509,1.9615384615384615,2.5416666666666665,1.2333333333333334,2.142857142857143,4.185185185185185,1.16,1.9166666666666667,0.8688524590163934,3.2083333333333335,1.90625,456.68016194331983,390.8989913755299,399.2234762979684,429.5307402760351,286.636697997548,413.5843011613937,327.430426716141,391.13001215066834,457.3488953730721,324.95238095238096,223.4,15.8,146.6,170.4,26.2,181.8,15.2,165.2,127.8,36.4,False,False,False,False,False,False,False,False,False,False,1
6268363589,26,26,26,26,24,26,26,26,26,26,0.5490196078431373,0.5760869565217391,0.5729166666666666,0.5190217391304348,0.574468085106383,0.523121387283237,0.5107913669064749,0.5551470588235294,0.5472636815920398,0.5404255319148936,2.7916666666666665,6.545454545454546,4.052631578947368,3.272727272727273,2.303030303030303,1.7037037037037037,2.1470588235294117,3.1363636363636362,2.8214285714285716,4.444444444444445,400.8167928030844,380.8847497089639,485.2739165985282,423.7089935282303,415.7447389997267,433.4903302197079,388.8755520326124,345.872532131973,513.4707737084647,362.3098003392927,17.8,25.6,177.6,210.2,49.2,170.4,31.8,95.8,218.0,35.4,True,False,False,False,False,True,False,False,False,False,1
6252158125,16,14,17,11,12,15,13,11,17,15,0.4864864864864865,0.5529411764705883,0.4166666666666667,0.5,0.36065573770491804,0.4375,0.5082872928176796,0.5555555555555556,0.4230769230769231,0.40625,2.652173913043478,3.090909090909091,1.4333333333333333,nan,3.6315789473684212,0.65625,2.5185185185185186,2.0,2.1724137931034484,2.5806451612903225,449.257765667575,463.6224333435489,415.36204320065207,nan,252.37647656547693,420.6594841658505,444.2216951691424,445.3766053453662,427.0047543581616,252.18566136413162,217.6,137.4,166.4,nan,30.2,208.4,34.0,172.5,203.75,32.4,False,True,True,nan,False,False,False,False,False,False,-1
6250933291,14,12,14,15,14,12,16,13,14,13,0.4868421052631579,0.475,0.5,0.525,0.5932203389830508,0.5174825174825175,0.5404255319148936,0.44594594594594594,0.5083333333333333,0.5263157894736842,1.3428571428571427,1.972972972972973,4.642857142857143,1.7741935483870968,7.7272727272727275,2.357142857142857,1.78,1.967741935483871,2.0,4.1,396.242029928432,434.34886093165585,406.88773200543227,394.91625169760067,277.9872611464968,405.70689461252954,420.938779223142,423.92073247209333,383.68421052631584,337.76030851379414,145.4,190.6,200.8,111.4,22.0,169.4,78.4,160.4,163.4,8.8,False,True,False,False,False,False,False,False,False,False,1
6266604841,25,23,19,25,25,26,25,24,26,26,0.5123456790123457,0.5789473684210527,0.6666666666666666,0.5185185185185185,0.5066964285714286,0.5480769230769231,0.5528455284552846,0.61,0.5518672199170125,0.5531135531135531,1.1612903225806452,5.0,1.9375,2.2222222222222223,2.2941176470588234,0.9736842105263158,5.6875,4.428571428571429,1.5833333333333333,2.40625,405.62011173184356,375.64261168384877,435.409377186844,477.0731707317073,318.6766202918222,409.4317698738841,471.0295956648603,471.8661372660238,441.8955349620893,440.7989116992332,163.6,10.2,24.0,183.6,29.2,152.8,122.0,163.4,183.6,160.0,False,False,True,False,False,False,True,False,True,True,1
6264998183,9,10,9,10,10,9,11,10,11,10,0.46938775510204084,0.5163934426229508,0.4548872180451128,0.5562130177514792,0.5118110236220472,0.4915254237288136,0.5,0.5,0.7857142857142857,0.7727272727272727,2.5925925925925926,3.2142857142857144,1.5833333333333333,2.8461538461538463,3.076923076923077,1.46875,2.263157894736842,1.8421052631578947,5.6875,nan,384.38718202841096,426.66005946481664,394.38737908797793,389.85590029858497,273.1311130370187,400.56238640008553,360.9083665338646,332.75216475544113,504.66607102970744,nan,139.6,148.6,179.6,155.6,19.0,175.8,79.0,154.8,217.8,nan,False,True,True,False,False,False,False,True,False,nan,-1
6257549830,22,22,24,23,24,24,24,24,22,22,0.4,0.48739495798319327,0.525,0.46808510638297873,0.581081081081081,0.569620253164557,0.5139664804469274,0.4819277108433735,0.47160493827160493,0.4383561643835616,2.625,3.2,2.066666666666667,2.5405405405405403,6.363636363636363,2.5217391304347827,1.8125,2.0,2.2413793103448274,5.055555555555555,474.0746003552398,410.73831123517095,385.925,474.94835054981667,323.3278255122274,494.65098039215684,373.1016670579948,463.2369557992689,497.01767304860084,286.515221402214,215.4,25.4,192.6,210.6,20.75,183.8,24.0,190.6,210.6,22.6,False,False,False,False,False,False,False,False,False,False,1
6242548544,23,24,23,25,23,24,24,24,24,24,0.4786729857819905,0.49455337690631807,0.4701492537313433,0.5681818181818182,0.5657894736842105,0.5892857142857143,0.49539170506912444,0.5206611570247934,0.5580110497237569,0.5252525252525253,1.4193548387096775,2.0294117647058822,3.8260869565217392,1.9523809523809523,2.9310344827586206,2.8,0.8611111111111112,0.85,1.5263157894736843,1.8387096774193548,351.83105780273064,360.7850338574544,428.16184971098266,386.4603645612548,300.4430153626295,454.3242923131588,391.69031547045046,365.1964778551715,441.2654398790018,282.87094377012636,142.4,14.2,144.8,190.0,41.8,205.4,132.0,169.4,171.8,19.8,False,False,False,True,False,True,True,False,False,False,1
6251658667,24,23,24,25,24,24,24,24,24,24,0.502906976744186,0.4826086956521739,0.52,0.5328467153284672,0.5052264808362369,0.541095890410959,0.5026737967914439,0.49640287769784175,0.5059880239520959,0.5121951219512195,1.3333333333333333,2.09375,2.676470588235294,2.1777777777777776,2.0714285714285716,1.4848484848484849,1.7,3.526315789473684,3.2413793103448274,2.3666666666666667,436.99530516431923,375.1286334781156,277.98626019750964,505.24167783159845,282.59893679858243,304.6022187004754,413.87805547926394,335.42283686207315,501.5177024015846,299.48848454001785,162.6,156.0,15.4,241.8,30.4,80.6,96.8,105.0,190.0,26.0,False,True,True,False,False,True,False,False,False,False,-1
